Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation(1-5),Skill_Moves(1-5),Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
144622,33,175.26,68.9,80,80,9500000,2,4,78,78,63,83,83,87,79,77,76,85,69,61,83,81,83,77,70,62,62,74,66,45,82,81,72,79,43,42,31,12,10,5,13,14
146748,37,195.58,88.9,80,80,2000000,3,1,11,12,10,28,14,11,10,11,23,23,34,52,48,78,47,22,68,42,66,11,36,16,11,53,21,62,16,13,14,75,82,74,82,76
146760,34,154.94,71.2,80,80,5500000,3,3,81,54,59,77,49,75,80,59,66,78,74,83,74,82,63,68,68,80,74,53,78,76,68,72,66,74,75,81,80,11,14,10,15,7
147782,34,175.26,69.9,80,80,4500000,2,3,66,61,63,82,60,73,62,54,74,78,67,65,77,76,76,71,70,85,64,63,88,80,64,74,62,77,81,81,73,13,7,15,13,12
148119,32,185.42,78,80,80,8500000,3,1,19,13,18,23,10,15,19,13,22,22,51,50,53,71,45,24,62,35,72,13,24,17,11,59,10,67,18,13,13,77,72,78,82,84
153244,33,187.96,91.2,80,80,12000000,3,3,72,83,78,71,78,73,77,70,68,72,71,68,66,78,59,84,72,71,90,79,80,51,81,72,78,80,33,41,23,10,15,14,11,11
156713,33,193.04,83.9,80,80,,2,2,49,51,81,73,37,49,36,40,67,63,46,49,55,76,36,74,64,67,83,59,81,82,54,49,79,78,82,83,79,7,9,12,10,15
157960,33,175.26,74.8,80,80,11500000,2,4,77,70,62,80,69,86,79,70,72,83,83,76,82,76,76,81,74,72,71,82,68,68,75,77,73,77,62,69,68,14,14,9,16,8
158625,35,187.96,84.8,80,80,4500000,3,2,58,47,80,74,44,57,51,55,76,74,38,41,52,76,64,64,65,62,81,53,74,79,41,62,57,78,80,82,80,14,8,10,6,13
159147,33,154.94,79.8,80,80,8500000,2,2,65,55,81,74,44,62,59,51,77,73,59,60,63,76,72,65,81,71,78,61,77,83,58,63,68,80,77,84,82,6,7,12,11,14
161956,34,175.26,73,80,80,9000000,3,4,78,67,60,89,70,82,78,76,85,86,55,52,72,81,78,72,67,69,66,70,52,70,69,86,72,83,65,66,62,5,4,10,8,7
208330,24,185.42,76.2,79,85,17500000,1,4,82,71,42,79,67,85,80,65,74,82,84,76,85,76,71,74,61,68,59,71,41,36,76,80,60,74,30,22,22,15,10,11,12,7
208334,28,185.42,74.8,79,79,10000000,3,3,79,55,71,78,51,74,65,65,74,77,75,77,67,80,67,69,66,82,76,61,71,81,62,72,65,78,76,79,79,9,10,10,12,14
208498,26,182.88,76.2,79,81,15500000,2,4,50,82,75,73,73,76,74,66,63,77,74,76,77,78,71,76,89,81,78,66,39,19,82,64,74,69,22,37,27,13,12,10,15,11
208777,24,175.26,63,79,84,16500000,3,3,73,66,52,82,63,84,77,64,78,83,72,65,78,78,78,65,62,78,38,69,58,67,76,80,64,82,66,66,62,7,7,14,6,8
209981,27,193.04,78,79,82,10500000,1,1,15,14,14,39,13,20,12,19,44,12,37,34,38,78,29,25,48,43,69,19,25,12,10,60,24,57,20,18,15,76,79,77,77,78
210324,26,175.26,69.9,79,80,15000000,2,3,81,69,40,79,62,80,69,71,72,79,78,76,78,79,77,68,61,82,60,68,43,57,78,77,68,71,49,44,40,6,6,10,10,10
210411,24,172.72,71.2,79,85,17500000,1,4,78,67,56,77,63,84,74,72,74,83,76,74,86,80,82,67,57,68,54,68,73,46,76,79,72,80,52,41,27,11,12,9,10,15
210455,25,170.18,69.9,79,83,13500000,2,4,78,43,70,74,44,74,62,54,59,77,77,78,72,72,78,68,75,83,64,45,82,80,65,66,46,73,77,80,82,7,10,12,10,6
212501,23,187.96,88,79,85,14500000,2,2,75,66,78,79,71,69,72,71,78,74,61,68,59,73,58,86,67,89,87,76,74,78,71,76,44,75,76,78,76,14,8,14,14,6
213160,25,182.88,74.8,79,86,15000000,1,4,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,63,67,70,75,64,72,57,77,81,79,76,10,8,13,15,9
213516,24,172.72,63,79,84,17000000,1,3,77,74,51,76,82,80,78,70,69,81,78,75,85,81,85,78,62,80,45,71,64,55,81,76,71,69,32,44,35,7,9,10,8,13
213874,26,152.4,79.8,79,83,13500000,1,4,67,63,59,82,60,78,67,77,81,81,74,82,78,78,74,81,68,84,66,79,80,76,70,80,60,79,73,77,76,14,9,12,13,8
213991,24,152.4,69.9,79,83,14000000,1,3,66,56,65,77,56,69,66,65,76,77,74,76,75,72,76,82,84,90,76,75,83,80,58,68,58,63,78,81,81,16,14,11,7,9
214947,23,185.42,83,79,84,14500000,1,3,69,40,71,78,45,75,62,60,74,77,76,85,68,76,66,82,77,83,83,71,85,79,65,72,40,72,79,80,71,11,13,8,14,10
215057,28,182.88,83,79,80,11500000,1,3,58,48,73,80,49,69,59,60,83,73,54,34,60,79,60,73,35,86,85,66,84,76,56,69,59,76,74,80,71,16,11,12,16,10
215061,28,152.4,79.8,79,79,13000000,2,3,55,86,75,67,71,71,67,60,65,75,78,83,77,74,73,82,86,77,76,80,66,28,82,69,72,78,45,25,25,10,14,12,8,11
190243,31,193.04,88.9,79,79,8000000,2,1,12,27,18,29,26,13,15,17,25,17,41,46,41,72,31,38,67,38,78,12,25,23,8,15,22,42,13,15,14,81,80,63,79,81
190456,27,175.26,67.1,79,80,11500000,2,3,78,54,68,75,45,76,64,39,66,78,77,78,79,75,75,74,69,76,67,69,76,79,72,64,46,75,78,81,82,10,11,13,15,7
190544,27,182.88,73.9,79,80,15000000,2,4,72,69,48,78,74,85,80,83,70,86,81,76,81,74,79,78,63,68,58,78,44,32,73,77,75,75,39,35,35,6,14,7,6,12
191076,28,152.4,77.1,79,79,13000000,1,4,82,70,64,78,72,79,79,77,75,78,79,77,76,77,76,82,78,82,70,74,66,62,74,79,70,78,60,63,55,7,6,14,10,8
192598,29,154.94,77.1,79,79,13000000,2,4,67,75,79,75,76,76,76,80,66,77,86,76,77,75,74,86,76,79,77,72,68,56,77,78,85,76,30,57,35,9,16,7,8,7
192678,29,185.42,78.9,79,79,13000000,1,3,56,78,80,72,81,75,42,46,49,80,65,66,65,77,54,82,74,71,79,75,71,37,82,65,70,80,35,34,21,7,9,8,13,13
192679,29,175.26,72.1,79,79,10000000,1,3,81,56,68,77,51,68,69,69,77,75,72,77,74,78,77,81,74,83,69,63,75,81,67,63,66,69,80,76,80,9,15,7,13,14
193152,31,187.96,94.8,79,79,8000000,1,1,14,13,14,16,15,19,15,12,29,12,48,39,49,73,55,22,67,42,80,16,37,23,16,40,25,58,16,16,12,78,82,81,77,75
193469,30,185.42,78,79,79,10000000,2,2,54,37,77,71,39,53,67,46,70,69,55,59,56,75,58,59,78,72,80,38,81,79,39,56,46,72,80,80,82,12,8,6,6,14
193532,31,170.18,64.9,79,79,9500000,3,3,50,31,68,79,58,63,35,45,73,71,72,70,78,80,92,65,82,84,83,59,89,81,58,68,58,78,75,83,76,14,7,9,6,6
193738,29,152.4,74.8,79,79,12500000,2,4,79,74,67,78,69,84,78,78,76,83,75,72,85,79,78,78,77,84,63,79,75,66,70,78,80,72,50,54,55,15,16,11,6,16
194229,27,175.26,72.1,79,79,10500000,2,3,83,28,65,71,28,69,78,38,68,80,71,71,77,80,66,74,82,91,69,39,76,81,46,64,23,70,69,81,82,14,9,7,9,15
194761,28,175.26,72.1,79,79,13000000,1,3,70,77,53,82,59,80,67,54,80,81,81,77,75,72,77,67,72,67,67,78,52,66,77,79,62,61,45,72,59,9,13,13,12,16
194845,28,175.26,82.1,79,79,13500000,1,4,79,79,54,77,69,79,80,79,69,81,75,77,80,79,67,85,44,69,68,83,75,61,81,79,75,80,30,49,30,6,7,11,11,6
194957,27,185.42,71.2,79,80,12000000,2,2,60,44,78,73,49,59,38,35,67,64,54,59,52,77,59,68,82,64,79,59,86,80,42,54,55,65,76,80,81,10,8,6,16,11
195586,30,182.88,79.8,79,79,12500000,2,3,37,84,67,71,79,75,56,51,67,75,67,68,67,82,70,78,66,72,78,77,64,20,86,72,89,83,30,32,34,6,15,16,15,11
238794,18,175.26,73,78,92,20500000,1,5,71,70,50,73,71,82,77,62,66,81,92,94,93,70,84,74,74,79,64,68,48,26,76,71,65,77,32,25,18,5,7,7,7,10
241184,22,182.88,74.8,78,85,12500000,1,3,77,66,74,76,55,72,65,43,70,77,83,82,65,71,62,68,64,79,75,61,55,75,76,61,38,65,70,78,79,7,7,7,14,14
80,38,170.18,72.1,79,79,4000000,2,4,80,68,43,85,69,78,83,80,86,81,54,38,68,72,81,77,72,58,64,76,87,66,63,85,85,80,65,67,60,7,11,7,14,8
49369,34,185.42,78.9,79,79,6500000,3,3,68,76,77,77,80,80,80,63,51,78,71,77,70,73,51,83,75,60,74,72,62,20,80,76,74,69,39,22,18,14,13,8,9,10
121944,34,182.88,78.9,79,79,5000000,4,3,76,69,75,82,79,71,82,74,83,78,36,37,61,81,63,81,71,67,75,77,74,73,73,81,77,87,76,72,73,14,14,13,13,11
124375,33,187.96,77.1,79,79,10000000,2,3,68,82,72,66,77,69,60,70,60,69,81,79,72,81,48,85,66,69,79,74,85,33,85,64,79,71,29,29,26,14,15,11,8,12
150418,33,187.96,88.9,79,79,10000000,3,3,60,80,82,68,75,71,68,36,50,71,63,66,62,80,50,84,76,60,86,71,73,20,83,62,69,82,40,31,20,8,8,9,7,14
152908,33,175.26,64.9,79,79,7000000,2,4,83,64,57,78,71,77,86,75,69,78,77,74,76,79,76,75,55,75,67,65,83,77,68,74,60,74,76,78,75,16,10,15,16,15
157301,32,185.42,84.8,79,79,11000000,3,4,72,77,71,71,67,82,77,50,66,80,83,82,77,71,73,85,82,77,78,82,58,34,77,74,70,75,39,28,21,16,8,12,11,15
158121,31,187.96,88,79,79,8000000,2,1,11,14,15,35,12,13,12,11,33,12,49,53,38,75,45,22,49,28,65,15,22,22,12,44,15,58,16,11,14,80,76,79,77,79
158232,33,182.88,77.1,79,79,10000000,3,4,67,82,77,79,78,87,78,62,68,86,67,65,76,82,76,76,76,64,67,67,35,32,83,78,85,81,50,38,27,8,9,14,7,6
159065,33,172.72,74.8,79,79,8000000,3,4,77,80,57,80,77,82,83,79,65,83,85,83,87,81,85,79,82,68,71,78,73,31,82,83,69,78,40,40,37,6,15,11,9,12
161648,32,152.4,73.9,79,79,11000000,3,5,70,70,46,78,72,88,76,73,74,80,77,69,82,70,79,78,74,60,65,75,61,36,72,78,84,82,31,27,21,12,8,9,13,12
163155,35,193.04,89.8,79,79,3000000,2,1,15,18,14,36,14,14,15,17,32,25,50,48,45,72,50,27,75,32,57,14,15,23,14,42,41,63,22,15,14,77,79,73,77,81
163264,32,187.96,92.1,79,79,7000000,2,1,17,12,16,32,12,17,15,13,37,28,56,55,54,73,52,14,73,40,66,12,31,24,12,46,24,62,16,15,13,79,78,74,80,80
164029,34,152.4,74.8,79,79,6500000,1,4,51,81,79,69,84,78,78,53,52,81,64,63,86,80,69,83,91,63,71,78,66,18,83,56,70,78,35,35,27,8,9,16,9,11
164468,33,193.04,88,79,79,7000000,3,2,28,56,84,63,47,56,48,27,60,60,38,46,49,76,47,63,80,61,81,64,84,77,45,56,53,73,79,82,79,5,12,9,5,12
213655,22,185.42,74.8,78,84,14000000,1,4,69,64,42,81,51,84,63,40,63,84,80,80,78,75,75,70,47,74,72,54,54,24,75,81,59,72,30,26,23,14,7,12,14,11
213666,23,190.5,88,78,85,14500000,1,4,62,65,58,83,54,82,58,57,81,81,68,74,76,67,70,65,59,75,80,62,79,57,79,79,45,80,59,67,61,11,7,12,15,13
213732,24,187.96,84.8,78,82,9500000,1,1,16,14,17,33,15,19,14,15,35,25,33,48,35,65,50,25,70,24,65,19,21,25,15,58,19,58,15,18,18,79,81,78,77,75
214026,26,185.42,73,78,81,10500000,1,3,79,62,55,78,43,78,74,68,70,79,89,90,74,70,61,80,73,70,70,61,75,72,69,65,67,69,67,78,79,13,8,14,9,15
214394,25,152.4,71.2,78,83,,1,3,59,30,59,78,22,66,31,31,65,69,76,71,75,77,73,53,78,93,77,39,84,80,60,65,32,76,85,81,73,13,14,13,15,16
214766,30,185.42,88.9,78,78,8000000,1,2,44,45,82,66,50,36,32,26,57,62,52,50,36,76,52,55,85,84,80,54,74,80,35,33,51,58,78,79,78,8,11,7,8,8
215223,26,190.5,91.2,78,82,9500000,1,1,12,14,13,26,13,15,19,17,27,14,48,48,43,67,40,25,57,42,80,14,28,21,18,46,25,62,17,20,17,78,79,72,78,81
215466,27,193.04,87.1,78,81,11000000,2,2,45,22,79,59,28,49,29,23,59,61,62,68,49,71,58,39,67,67,86,29,78,80,29,31,26,70,79,80,79,12,9,5,11,15
215716,24,187.96,82.1,78,83,14000000,1,3,29,78,85,70,76,66,39,52,43,75,60,66,67,77,66,82,82,64,90,70,89,14,82,68,70,76,25,24,13,15,12,6,7,13
216065,26,193.04,87.1,78,80,8500000,2,1,13,18,18,32,12,19,14,21,19,22,48,38,55,74,58,19,68,37,66,17,23,29,18,44,21,59,26,17,13,80,76,68,77,81
216189,26,175.26,74.8,78,81,10500000,1,3,77,56,61,73,52,76,55,58,56,76,82,86,75,73,86,81,77,92,80,62,86,73,76,72,54,69,68,78,80,12,13,6,12,11
216373,31,175.26,68.9,78,78,7500000,1,3,78,34,67,75,40,77,68,34,61,76,77,75,77,77,74,71,72,87,64,65,79,77,69,52,41,73,76,79,77,13,7,15,7,14
216393,21,175.26,72.1,78,87,16000000,2,4,76,73,57,78,78,76,84,74,78,81,52,53,67,75,76,88,65,73,69,86,70,71,74,81,76,81,66,72,69,6,8,10,14,12
216435,24,170.18,64,78,84,14000000,1,4,68,59,45,84,43,77,68,55,76,82,70,66,78,74,84,62,82,86,59,65,57,74,67,76,56,74,69,74,68,10,7,16,13,14
216497,25,182.88,78.9,78,83,14000000,2,4,66,80,54,78,80,84,68,65,62,82,83,79,83,79,75,82,59,68,68,79,55,39,78,74,73,67,39,48,39,8,12,10,10,9
216643,24,152.4,73,78,82,11000000,1,3,77,51,55,79,76,76,68,56,77,78,74,76,69,76,72,72,69,77,71,69,66,76,69,66,46,78,79,80,82,13,8,8,9,16
199915,27,193.04,88,78,81,11000000,1,2,32,37,76,71,24,60,23,39,74,68,38,50,47,79,42,72,72,64,82,21,80,78,30,45,36,72,80,76,78,15,16,9,12,6
200607,28,187.96,77.1,78,80,10000000,1,2,49,25,74,68,30,42,45,33,64,68,60,65,56,77,57,52,74,68,78,24,76,81,27,51,55,73,81,81,78,6,11,10,12,12
200641,29,152.4,78,78,78,10500000,2,4,72,74,43,77,67,82,83,80,71,81,89,79,83,77,78,76,62,68,63,77,52,37,76,73,75,74,25,30,27,5,11,15,9,9
200677,28,185.42,78,78,80,10000000,1,2,25,25,73,66,22,62,48,52,64,63,66,64,55,71,53,67,74,75,79,34,82,80,25,32,35,70,80,82,78,10,6,13,10,10
201046,27,182.88,73,78,78,11000000,2,4,74,64,58,80,64,83,80,70,74,85,69,75,72,68,71,72,64,68,69,66,52,30,78,80,68,76,61,34,30,5,3,5,5,3
201510,26,182.88,76.2,78,81,10500000,2,4,79,73,75,80,61,76,73,53,72,80,79,74,75,80,72,69,82,77,72,67,75,74,76,75,54,76,71,77,79,14,10,7,9,15
201922,26,182.88,83,78,80,10500000,2,2,53,48,77,63,49,55,58,63,81,62,63,73,62,69,62,83,85,72,83,71,82,76,61,65,64,65,77,81,80,14,14,9,13,10
202429,25,187.96,88,78,80,10500000,1,3,79,39,70,75,52,73,64,49,70,74,77,84,68,76,61,65,81,87,80,55,72,74,67,64,40,65,76,78,74,15,15,12,6,6
202642,27,175.26,79.8,78,80,10500000,1,3,60,63,62,81,45,70,82,84,82,76,70,76,74,73,81,76,80,80,69,76,80,80,47,75,61,70,69,78,77,16,9,13,8,6
202750,28,195.58,97.1,78,80,10000000,1,2,50,32,77,71,23,53,43,35,60,62,57,69,55,71,46,52,62,58,93,21,79,76,43,52,56,79,72,79,78,7,8,15,10,9
202789,26,187.96,83.9,78,79,8500000,1,1,9,12,12,26,11,15,13,16,23,22,36,38,40,76,42,21,72,31,67,15,26,13,10,34,22,32,16,17,9,78,76,71,74,80
202851,27,152.4,77.1,78,78,11000000,2,4,70,79,68,67,75,83,67,69,60,82,88,87,82,75,72,79,42,59,58,78,53,37,81,75,69,75,50,15,18,14,15,11,12,7
202935,29,182.88,74.8,78,79,9500000,1,2,51,22,73,69,31,48,47,45,57,67,72,73,68,76,72,48,92,78,74,26,89,79,45,39,36,67,76,78,81,8,13,12,12,8
203106,25,170.18,62.1,78,81,13000000,2,4,73,65,45,79,66,84,77,70,72,80,90,79,92,76,90,70,72,78,48,62,72,52,70,75,61,72,56,55,55,15,11,6,14,16
203299,27,154.94,78,78,78,11000000,2,4,78,73,70,73,74,85,78,55,61,82,86,86,80,74,76,76,73,67,72,75,53,34,74,73,68,73,19,32,25,11,14,13,12,7
203362,24,152.4,69.9,78,83,14000000,1,4,77,71,64,80,74,77,73,64,75,78,84,78,79,72,78,76,81,80,62,70,49,36,71,73,64,72,40,31,44,12,7,8,7,13
183497,33,190.5,81.2,78,78,6000000,2,1,19,16,24,22,14,15,11,11,36,23,44,34,45,75,49,22,64,33,66,18,18,23,10,47,21,60,20,15,24,78,76,72,77,79
190149,29,182.88,79.8,78,78,8000000,2,4,80,59,59,75,57,75,77,53,69,75,81,87,76,80,74,73,78,93,73,56,77,76,78,66,55,75,69,74,74,8,6,13,15,9
193476,29,170.18,71.2,78,78,10500000,2,4,73,70,58,79,70,82,75,78,74,80,83,77,91,72,80,73,41,73,50,73,47,56,69,74,72,72,31,34,32,12,16,12,13,7
150724,31,195.58,91.2,78,78,6500000,3,1,14,14,10,34,19,23,17,13,35,20,56,60,50,72,32,40,69,28,61,19,36,25,14,42,30,58,16,14,13,76,75,68,75,81
159171,32,175.26,72.1,78,78,8000000,2,3,79,77,47,80,69,80,80,78,78,79,71,67,80,79,70,76,65,60,57,75,46,40,78,79,66,68,30,26,27,11,15,7,6,13
186302,30,170.18,64.9,78,78,10000000,1,4,80,75,49,79,72,80,75,67,75,83,74,77,80,70,81,73,70,77,58,74,39,42,70,80,70,80,50,45,52,10,8,9,14,9
192445,27,190.5,84.8,78,79,12000000,2,3,31,78,74,64,78,69,49,58,37,73,67,84,54,75,53,85,64,62,91,66,80,29,79,58,76,71,30,45,19,13,6,15,7,15
199354,30,154.94,73,78,78,10500000,2,4,74,77,68,75,78,78,82,77,69,80,76,77,70,77,73,82,63,69,69,76,67,38,78,78,79,75,25,24,26,14,8,8,10,10
158133,34,152.4,83.9,78,78,6500000,2,4,78,73,72,73,69,74,82,75,72,79,84,84,75,77,66,75,76,72,78,72,73,39,75,78,79,80,17,43,29,15,12,5,12,15
172723,31,198.12,83,78,78,6500000,3,1,14,19,12,26,12,16,17,15,32,24,52,58,52,73,40,28,38,36,80,12,42,21,11,34,40,61,18,11,12,79,80,72,76,77
153260,41,154.94,78,78,78,,2,3,60,45,79,73,51,63,42,48,72,73,33,38,51,70,60,55,79,54,76,58,76,80,50,67,64,77,83,77,76,12,7,11,12,13
189606,31,182.88,86.2,78,78,7500000,2,2,63,39,69,81,50,65,47,49,71,74,68,71,65,74,64,73,80,88,78,39,84,77,62,64,59,75,79,80,75,9,13,10,9,14
178085,31,154.94,78,78,78,9500000,2,4,79,73,59,82,58,76,80,78,81,79,58,53,68,77,67,77,53,60,66,77,72,74,71,79,73,71,58,76,62,11,14,7,12,14
173474,31,172.72,72.1,78,78,9500000,2,3,83,68,58,77,82,80,88,82,78,80,76,69,86,77,91,78,68,91,65,78,76,75,70,77,70,78,68,66,63,15,9,11,15,8
172962,28,152.4,77.1,78,78,11000000,2,4,76,69,70,76,64,82,75,61,70,81,79,77,76,76,82,74,66,85,69,69,62,73,76,72,75,75,74,74,71,9,7,8,16,16
158626,33,175.26,76.2,78,78,5500000,3,3,77,62,74,75,62,74,74,61,73,75,74,73,74,78,73,74,81,74,72,68,79,77,66,64,66,75,79,78,78,8,9,7,15,10
219145,24,193.04,83,77,81,10000000,1,2,41,28,75,66,31,40,29,27,51,57,45,48,31,72,32,56,68,56,92,24,75,77,28,30,20,69,79,77,73,7,12,7,16,12
146952,34,187.96,76.2,77,77,3600000,1,1,35,15,13,23,17,14,25,20,28,13,59,43,57,75,46,24,65,44,65,12,28,18,12,44,25,56,20,11,15,74,76,78,73,79
177159,31,182.88,73.9,77,77,8500000,2,3,76,70,60,76,66,79,72,57,69,76,78,79,73,75,72,69,69,76,60,58,71,65,74,73,53,70,62,75,73,7,7,10,12,15
236295,21,154.94,72.1,77,84,10500000,1,3,80,36,71,77,31,71,71,54,64,75,77,69,69,77,68,62,61,78,60,51,60,78,60,62,43,70,78,78,75,11,14,10,12,12
229636,23,187.96,76.2,77,82,12000000,1,3,73,73,73,75,68,79,74,73,70,83,72,75,74,74,56,81,70,67,75,76,57,30,75,77,70,76,36,40,36,7,15,10,10,12
185090,30,154.94,73.9,77,77,9000000,2,4,75,79,66,69,70,77,71,71,60,75,91,93,83,76,70,75,71,80,65,64,51,32,77,65,79,77,34,20,19,14,14,8,12,10
177666,31,185.42,79.8,77,77,8000000,2,3,68,77,77,72,76,75,73,52,69,72,75,76,69,76,64,78,90,79,77,69,72,39,78,68,72,75,54,32,42,15,10,12,6,14
205569,24,172.72,66.2,77,82,12000000,2,3,89,64,57,84,51,73,88,83,82,82,66,57,75,74,77,74,66,78,57,73,67,65,65,82,80,79,60,65,60,12,12,10,15,15
184575,29,172.72,69.9,78,78,10000000,2,4,76,74,53,72,75,79,78,76,68,79,87,87,93,77,89,83,61,74,60,82,75,33,75,74,73,77,53,55,34,11,12,9,16,9
172287,32,182.88,73.9,78,78,6000000,1,2,65,60,70,77,42,62,52,54,74,75,46,61,66,77,67,74,79,81,78,56,90,79,61,66,71,74,75,81,75,8,14,9,7,11
190717,28,152.4,82.1,78,78,10500000,2,4,74,72,83,73,66,79,66,60,65,75,84,87,84,74,76,75,89,70,84,72,77,40,76,68,73,70,50,56,53,12,13,8,14,10
184826,29,175.26,68.9,78,78,10000000,3,3,77,67,61,81,74,77,79,74,80,80,64,57,67,76,68,83,53,69,59,77,79,78,73,77,84,77,60,76,72,15,6,8,10,7
193011,27,185.42,82.1,78,78,8500000,1,2,41,31,80,70,33,54,31,30,61,67,55,53,55,77,65,48,75,68,78,23,79,78,21,45,35,70,77,78,77,14,12,7,14,12
189682,29,182.88,82.1,78,78,8500000,1,2,60,30,78,59,29,59,45,31,56,62,62,63,63,75,70,60,93,71,82,39,82,79,38,60,36,74,78,79,78,15,7,12,10,14
164082,34,172.72,74.8,78,78,4000000,2,4,81,59,63,79,53,81,84,69,77,82,77,73,77,79,76,87,75,74,67,87,75,78,77,69,59,81,78,79,78,13,15,10,15,14
178416,31,152.4,74.8,78,78,10000000,2,4,79,74,63,74,85,80,71,68,63,78,90,90,75,77,79,80,74,74,77,75,53,23,71,75,67,76,35,39,32,16,16,14,15,6
189250,29,185.42,98,77,77,9000000,2,3,48,75,84,68,75,70,53,52,40,71,69,68,66,73,46,85,71,72,85,68,72,33,77,53,65,76,36,23,13,13,13,7,5,14
208450,23,152.4,71.2,77,82,11500000,1,4,78,71,56,80,72,79,80,80,77,80,78,74,79,74,80,73,62,72,68,77,69,70,71,76,70,72,67,65,63,15,14,7,10,7
162369,34,187.96,82.1,77,77,5500000,2,3,65,80,79,77,84,72,73,56,47,76,41,44,60,83,59,81,71,51,77,66,83,30,82,71,83,79,59,29,22,16,12,13,14,16
205632,24,187.96,83.9,77,82,12000000,2,4,75,73,75,75,75,74,69,65,70,76,78,79,77,82,58,77,76,85,78,72,83,67,71,73,70,74,63,52,48,11,8,15,12,7
183871,31,172.72,66.2,77,77,8500000,2,3,75,75,56,71,80,83,65,61,66,75,84,78,85,74,83,71,78,73,57,63,71,48,75,69,73,77,36,49,37,6,16,6,7,14
230463,31,152.4,71.2,77,77,8500000,1,4,74,66,60,79,67,76,87,61,73,78,83,77,81,78,74,71,64,73,64,72,48,45,67,80,67,71,30,32,22,7,12,11,12,12
219455,25,154.94,77.1,77,82,12000000,1,4,56,76,83,66,71,74,57,35,58,75,71,72,72,77,79,78,83,74,71,69,65,37,79,67,62,74,55,39,32,11,12,8,8,6
215871,25,154.94,78,77,80,11500000,2,4,71,72,62,72,72,83,64,46,62,79,79,83,76,74,75,84,87,78,66,79,68,42,72,75,58,75,42,37,40,13,11,9,7,7
189757,28,190.5,88,77,77,9000000,1,3,45,79,80,64,62,70,52,43,55,75,74,72,54,74,51,73,74,75,86,68,69,31,80,55,66,80,28,33,29,7,16,15,8,6
177723,31,182.88,79.8,77,77,5500000,1,1,15,14,14,44,13,25,19,15,40,35,59,54,57,74,48,25,73,40,53,14,33,26,14,51,22,56,22,14,11,75,80,76,73,78
213051,26,154.94,73.9,77,79,9000000,1,3,66,57,57,78,39,68,69,56,77,76,58,60,65,75,62,78,69,92,68,67,73,76,63,70,62,77,76,74,72,7,15,15,12,6
223033,21,182.88,79.8,77,85,11500000,1,2,30,22,78,74,33,59,34,33,62,69,69,68,67,76,74,48,81,67,72,27,75,79,25,45,51,63,76,78,77,15,12,11,8,8
199737,28,152.4,73,77,77,9500000,1,4,75,76,66,73,77,78,82,71,63,78,78,81,73,77,68,83,64,70,69,80,59,24,79,73,77,80,25,33,23,13,12,11,9,11
227127,23,190.5,83,77,82,8500000,1,1,12,13,13,29,15,19,14,17,25,17,40,46,69,69,40,22,61,42,68,11,34,20,11,28,24,55,14,17,18,82,72,78,74,77
196150,33,152.4,81.2,77,77,5500000,2,4,70,80,73,73,74,77,67,63,69,81,63,59,72,75,74,78,80,67,75,76,82,25,81,76,72,82,21,26,20,14,13,11,6,13
142902,34,190.5,89.8,77,77,3600000,2,1,13,9,10,29,12,11,14,16,24,12,44,44,56,74,32,19,73,37,78,12,35,23,14,63,15,52,12,9,10,75,69,82,80,81
212602,25,185.42,74.8,77,83,10500000,1,2,55,39,76,76,31,58,30,35,72,73,65,63,65,76,64,45,79,72,72,37,75,80,43,51,53,69,76,77,78,8,12,11,9,7
168312,32,154.94,73,77,77,6000000,2,3,75,38,68,76,60,75,69,44,72,75,77,85,75,76,75,68,75,76,69,60,76,75,74,68,48,78,76,76,75,3,3,5,3,3
157304,33,182.88,79.8,77,77,5000000,3,2,63,52,81,80,56,55,61,64,78,64,67,64,61,70,56,78,90,52,79,68,77,73,41,51,62,72,72,79,80,9,10,7,11,15
205431,26,187.96,83,77,78,10500000,1,3,63,79,80,67,71,70,69,69,48,74,63,65,63,74,52,79,67,70,80,72,67,24,82,61,77,72,47,30,17,15,9,10,13,9
200054,26,185.42,74.8,77,79,9000000,2,3,68,50,70,77,60,74,56,62,79,76,64,66,68,69,63,74,72,76,75,65,71,76,60,78,59,76,72,78,77,9,7,7,6,7
216437,24,190.5,84.8,77,81,10000000,2,2,34,21,77,57,36,45,33,29,50,52,66,69,46,74,40,40,71,54,81,26,79,81,25,31,45,68,78,79,78,15,11,11,10,11
205427,27,190.5,78,77,78,10500000,1,4,63,78,73,70,66,78,64,53,62,78,78,85,76,75,67,76,71,82,81,63,55,47,78,72,67,77,28,25,21,11,8,16,10,8
183666,33,193.04,93.9,77,77,5000000,2,1,15,14,19,39,13,12,14,14,38,31,45,48,68,76,40,36,74,32,78,11,29,24,17,45,19,57,20,15,18,80,70,73,74,82
