Play_Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5
221697,23,154.94,69.9,74,81,8000000,1,3
220673,23,182.88,78,74,79,6500000,1,3
212225,26,193.04,78.9,74,77,6000000,2,2
198657,26,170.18,69.9,74,77,6000000,1,3
191488,30,152.4,78.9,74,74,4400000,1,2
221695,22,175.26,69.9,75,81,9000000,1,3
201215,26,154.94,68,75,75,7000000,2,4
169214,29,152.4,69.9,75,75,6500000,2,4
177149,32,175.26,77.1,75,75,,1,2
228093,21,193.04,88,75,83,10000000,1,3
214781,30,152.4,76.2,75,75,6500000,1,3
205601,27,165.1,64.9,74,74,6000000,1,3
186912,31,154.94,74.8,74,74,4200000,2,3
198688,28,187.96,87.1,74,74,4700000,2,2
245279,22,152.4,68,74,85,8500000,1,2
234015,35,170.18,67.1,74,74,2800000,1,4
210719,24,185.42,87.1,74,80,6500000,1,2
194334,28,190.5,83.9,74,76,5500000,1,2
221982,22,170.18,66.2,74,82,8500000,1,4
215070,26,182.88,79.8,74,79,6500000,1,2
194333,31,190.5,81.2,74,74,3600000,1,1
215069,28,190.5,76.2,74,77,4700000,1,1
190748,31,152.4,69.9,74,74,4900000,1,3
189468,31,152.4,78,74,74,5500000,1,4
183068,30,175.26,66.2,74,74,5500000,1,3
205340,29,152.4,73.9,74,74,4600000,1,2
45083,35,182.88,78.9,74,74,1300000,2,2
193337,27,175.26,71.2,74,75,6500000,1,3
241721,19,187.96,81.2,74,86,10000000,1,4
207929,28,154.94,76.2,74,74,5500000,1,3
186680,30,195.58,92.1,74,74,3600000,1,1
194359,32,170.18,68,74,74,3700000,2,3
244791,26,175.26,69.9,74,77,7000000,1,3
212023,27,187.96,83,74,75,6500000,2,3
171830,36,193.04,89.8,74,74,1300000,2,2
200758,26,185.42,86.2,74,77,6000000,1,2
193077,27,185.42,74.8,74,75,6500000,1,3
176693,32,154.94,88.9,74,74,3800000,1,2
205365,28,154.94,78.9,74,74,5500000,1,3
190772,32,182.88,77.1,74,74,3800000,1,2
223284,30,182.88,77.1,74,74,4400000,1,3
207412,30,182.88,74.8,74,74,5500000,1,3
189491,31,152.4,71.2,74,74,4900000,1,4
121937,34,190.5,91.2,74,74,2300000,2,1
224081,23,152.4,72.1,74,80,6500000,1,3
158800,32,185.42,74.8,74,74,3800000,1,2
209744,30,172.72,73.9,74,74,4300000,2,3
206160,25,170.18,62.1,74,75,7000000,1,4
237135,28,152.4,62.1,74,74,6000000,1,4
234575,20,187.96,73,74,85,8000000,1,2
163407,34,187.96,82.1,74,74,1700000,2,2
233550,22,167.64,64,74,85,9500000,1,3
215886,29,185.42,78,74,74,5500000,1,3
213582,25,182.88,77.1,74,77,7500000,2,4
196942,31,152.4,73.9,74,74,4200000,1,2
192333,31,190.5,77.1,74,74,3800000,2,2
178253,32,182.88,64.9,74,74,4800000,1,3
229453,22,182.88,78,74,79,7500000,1,4
223053,31,167.64,67.1,74,74,5500000,1,3
210287,25,187.96,84.8,74,78,7500000,1,3
188270,30,185.42,76.2,74,74,4400000,1,2
205934,24,154.94,73.9,74,79,6500000,1,3
200302,27,175.26,72.1,74,75,5500000,1,3
193133,28,182.88,82.1,74,74,4600000,1,3
203629,29,195.58,78.9,74,74,,1,3
179820,34,185.42,91.2,74,74,2300000,1,1
169324,33,175.26,68.9,74,74,3100000,1,3
202858,26,172.72,68,74,75,6500000,1,4
199274,28,182.88,74.8,74,74,6000000,1,3
233064,20,152.4,64,74,86,10000000,1,3
211048,25,175.26,64.9,74,78,7500000,1,3
230503,27,175.26,69.9,74,74,6000000,1,2
148839,35,152.4,73.9,74,74,1600000,2,2
213095,26,182.88,88.9,74,77,7000000,1,3
202087,25,154.94,81.2,74,77,6000000,2,2
184457,30,185.42,69.9,74,74,5500000,2,3
225673,23,190.5,83,74,81,7000000,1,2
209289,25,170.18,69.9,74,79,6500000,1,2
189576,25,154.94,68,74,78,6000000,1,2
211592,29,190.5,86.2,74,75,,1,2
192647,30,187.96,79.8,74,74,5500000,2,3
180359,33,170.18,62.1,74,74,2200000,1,3
178567,30,185.42,87.1,74,74,4300000,2,3
236935,19,175.26,68,74,85,9500000,1,4
230021,23,152.4,83,74,81,7000000,1,2
230276,31,182.88,77.1,74,74,5500000,1,4
208260,25,154.94,73.9,74,79,6500000,1,3
194947,30,195.58,93,74,74,4200000,1,2
158851,34,152.4,83,74,74,1600000,2,3
202115,28,152.4,72.1,74,74,4400000,2,3
164994,33,175.26,67.1,74,74,4400000,2,3
225951,24,154.94,71.2,74,79,7500000,1,4
215199,29,175.26,71.2,74,74,5500000,1,4
212127,28,154.94,66.2,74,74,6000000,1,3
212125,25,175.26,64.9,74,76,7000000,2,4
193692,33,175.26,67.1,74,74,4400000,1,4
192156,29,152.4,68.9,74,74,4400000,1,3
191388,26,152.4,68.9,74,75,6500000,2,4
189084,30,187.96,81.2,74,75,4400000,1,1
245660,27,152.4,74.8,74,74,,1,3
229788,27,154.94,76.2,74,75,6500000,1,3
192667,30,187.96,79.8,74,74,4100000,2,3
237211,22,152.4,73.9,74,80,6500000,1,3
189595,28,154.94,76.2,74,74,5500000,2,3
165531,32,154.94,73,74,74,4900000,1,3
204699,28,152.4,74.8,74,74,6000000,1,4
202395,27,182.88,79.8,74,75,6500000,1,3
198331,26,175.26,71.2,74,76,7000000,1,3
166074,28,190.5,83,74,74,6000000,1,3
178616,30,182.88,78,74,74,4200000,1,3
232119,22,185.42,82.1,74,82,7000000,1,2
225719,22,182.88,79.8,74,82,8500000,1,4
216247,26,190.5,79.8,74,79,6500000,1,3
205495,25,185.42,78.9,74,79,7500000,1,3
220085,22,154.94,74.8,74,79,7500000,1,3
230324,27,193.04,88,74,74,4000000,1,1
183475,29,185.42,82.1,74,75,4500000,1,1
201139,31,185.42,78,74,74,4100000,2,3
234930,24,170.18,73.9,74,81,6500000,1,3
200882,26,182.88,82.1,74,76,7000000,2,3
209329,24,187.96,82.1,74,78,6000000,1,2
199601,26,154.94,82.1,74,78,6000000,1,3
176048,34,187.96,74.8,74,74,3500000,1,3
203736,26,185.42,88,74,77,7000000,1,3
200408,26,185.42,78,74,79,6500000,1,2
212183,30,175.26,76.2,74,74,4300000,1,3
201943,25,193.04,91.2,74,78,7500000,2,3
192725,29,185.42,78,74,74,4600000,2,2
226773,21,154.94,68,74,85,9500000,1,3
223188,29,170.18,71.2,74,74,4400000,1,3
151508,34,172.72,69.9,74,74,3300000,2,3
209620,24,152.4,69.9,74,78,6000000,2,3
190931,32,190.5,84.8,74,74,3800000,2,2
208339,28,182.88,82.1,74,74,6000000,1,3
187858,26,154.94,78.9,74,74,6000000,1,4
175314,30,193.04,96.2,74,74,4400000,1,3
230354,27,152.4,73,74,74,4800000,1,3
187601,31,190.5,87.1,74,74,3400000,1,1
229585,24,187.96,82.1,74,81,7000000,1,2
213242,25,154.94,78,74,78,7000000,1,3
212474,25,170.18,62.1,74,77,7000000,1,4
199418,31,170.18,68.9,74,74,5500000,2,3
189945,29,152.4,78,74,74,5500000,1,3
176377,34,185.42,84.8,74,74,2300000,1,2
162297,33,190.5,82.1,74,74,3200000,2,1
222457,24,154.94,64.9,74,81,8000000,1,4
184312,30,152.4,73,74,74,5500000,2,3
177398,32,175.26,63,74,74,4900000,2,4
234742,21,175.26,66.2,74,84,9000000,1,3
232693,22,187.96,78,74,81,7000000,1,2
199157,27,152.4,68,74,75,5000000,1,3
183284,33,182.88,77.1,74,74,2300000,3,3
217844,31,182.88,76.2,74,74,4100000,1,2
148212,35,193.04,89.8,74,74,2300000,1,1
183795,30,185.42,84.8,74,74,4400000,1,2
234772,27,175.26,64.9,73,73,4200000,1,3
230420,35,172.72,64,73,73,2000000,1,3
157716,33,190.5,92.1,73,73,2300000,2,2
204308,25,187.96,88,73,77,3700000,1,1
192274,29,152.4,73,73,73,3900000,1,3
180754,38,175.26,66.2,73,73,1300000,2,3
186385,30,175.26,74.8,73,73,3100000,1,3
221201,25,175.26,72.1,73,76,4200000,1,3
219409,23,175.26,69.9,73,77,4300000,1,3
213777,22,154.94,73,73,78,5500000,1,3
208144,26,152.4,74.8,73,75,4800000,1,4
223247,30,152.4,77.1,73,73,3800000,1,3
241166,28,175.26,69.9,73,74,3600000,1,3
217870,25,182.88,82.1,73,78,4500000,1,3
225293,23,185.42,78.9,73,81,6000000,1,3
223245,24,170.18,73.9,73,76,5000000,1,3
172077,34,187.96,78,73,73,1200000,2,2
226861,23,152.4,74.8,73,78,5500000,1,3
226093,22,152.4,66.2,73,80,5500000,1,3
202541,27,154.94,69.9,73,73,4200000,1,3
221740,24,182.88,78.9,73,77,5500000,1,2
190507,31,185.42,78,73,73,3000000,1,2
178475,33,190.5,82.1,73,73,3200000,2,2
215083,28,182.88,73.9,73,73,4300000,1,3
209449,28,172.72,64.9,73,73,4200000,1,3
189480,28,182.88,79.8,73,73,4100000,1,3
220198,22,154.94,66.2,73,82,6000000,1,3
191269,29,154.94,64,73,73,4000000,1,3
244261,21,152.4,74.8,73,84,7000000,1,4
226853,22,185.42,71.2,73,78,4500000,1,3
207653,28,170.18,64,73,73,4000000,1,3
195620,31,170.18,69.9,73,73,3900000,1,3
223524,25,187.96,82.1,73,74,4000000,1,2
195912,27,190.5,82.1,73,74,4700000,2,3
190535,30,182.88,71.2,73,73,3800000,1,3
211527,26,175.26,71.2,73,74,4700000,1,3
207431,25,187.96,79.8,73,77,4400000,1,2
196935,26,187.96,79.8,73,77,4300000,1,2
158790,33,170.18,67.1,73,73,3100000,1,3
192838,29,187.96,77.1,73,73,3000000,1,3
211014,27,175.26,69.9,73,73,3400000,1,3
203590,28,193.04,83.9,73,75,3900000,1,2
184133,30,154.94,74.8,73,73,3800000,1,3
233029,28,152.4,68,73,74,3800000,1,4
213061,30,154.94,69.9,73,73,4000000,1,3
190276,29,190.5,91.2,73,74,3500000,1,2
196932,26,190.5,74.8,73,76,5000000,1,3
226627,24,175.26,67.1,73,80,5500000,1,3
207683,26,187.96,74.8,73,76,3500000,1,1
209218,36,167.64,63,73,73,1800000,1,4
198240,29,175.26,72.1,73,73,3000000,1,2
232543,41,185.42,81.2,73,73,270000,1,1
231263,21,182.88,78.9,73,83,5500000,1,2
231007,24,182.88,78.9,73,78,5500000,1,2
184926,31,198.12,91.2,73,73,2600000,1,1
234078,20,152.4,78,73,84,7000000,1,3
214622,24,182.88,73.9,73,77,4300000,2,3
142942,38,152.4,78,73,73,550000,1,2
156253,31,198.12,84.8,73,73,2600000,1,1
204125,28,175.26,74.8,73,73,3300000,1,3
193884,28,187.96,73.9,73,73,4100000,1,3
183644,29,187.96,83.9,73,73,3900000,1,3
49756,35,154.94,73.9,73,73,1900000,1,3
229980,22,190.5,69.9,73,81,5000000,1,2
188506,33,182.88,78,73,73,3200000,2,3
175962,32,187.96,74.8,73,73,2700000,2,2
235866,21,185.42,69.9,73,87,9000000,1,3
214136,27,182.88,73,73,76,4200000,1,2
210296,24,175.26,73,73,76,5000000,1,3
189303,27,185.42,82.1,73,73,4400000,1,3
183671,32,185.42,86.2,73,73,2700000,1,2
215927,27,185.42,73,73,74,4800000,1,2
179574,31,175.26,71.2,73,73,3900000,1,3
169078,26,172.72,73,73,74,4700000,1,3
229494,28,190.5,79.8,73,74,3800000,1,2
189557,30,187.96,83,73,73,3000000,1,3
165493,33,190.5,87.1,73,73,2000000,1,1
229749,23,193.04,88,73,78,4500000,1,2
211061,28,152.4,73,73,73,4200000,2,5
202101,26,152.4,72.1,73,74,4700000,2,4
184436,29,187.96,88,73,75,3300000,1,1
162932,34,175.26,68.9,73,73,2400000,1,4
192371,31,175.26,73.9,73,73,3400000,2,3
221331,23,187.96,76.2,73,78,5500000,1,3
212369,25,152.4,71.2,73,76,4900000,1,3
137361,34,154.94,78,73,73,2500000,2,3
199313,28,182.88,72.1,73,73,3200000,1,2
225680,28,190.5,83.9,73,74,3800000,1,2
210320,24,187.96,69.9,73,80,4700000,1,3
182670,31,152.4,68,73,73,3000000,1,3
176526,35,187.96,81.2,73,73,1600000,1,1
230286,27,185.42,82.1,73,73,3500000,1,2
152718,32,187.96,79.8,73,73,3600000,1,3
214158,26,175.26,73,73,78,4400000,1,2
215181,26,152.4,71.2,73,76,4100000,1,3
182411,32,152.4,64.9,73,73,3500000,1,3
172939,34,187.96,86.2,73,73,2000000,1,1
230283,35,187.96,82.1,73,73,2100000,1,3
188554,28,167.64,64.9,73,73,4200000,1,3
190636,30,172.72,74.8,73,73,3100000,1,2
185260,33,187.96,79.8,73,73,3100000,1,3
234924,22,187.96,73.9,73,78,5500000,1,3
194730,31,187.96,82.1,73,73,2600000,1,1
222634,23,182.88,89.8,73,80,5500000,1,3
210602,27,175.26,68,73,73,4300000,1,4
200106,28,175.26,72.1,73,73,4000000,2,4
228777,23,187.96,79.8,73,82,4700000,1,1
190120,29,187.96,83.9,73,74,3200000,1,1
178600,30,190.5,84.8,73,73,3100000,1,2
158375,32,172.72,66.2,73,73,2600000,1,3
205735,27,175.26,64,73,74,4700000,2,4
201895,24,172.72,64,73,77,5000000,1,4
213414,25,190.5,82.1,73,77,4400000,1,2
192165,32,175.26,74.8,73,73,3100000,1,4
237221,21,187.96,68.9,73,85,6500000,1,3
198599,27,152.4,72.1,73,73,3400000,1,3
225478,24,154.94,82.1,73,78,5500000,1,3
210118,30,152.4,66.2,73,73,3000000,1,3
206022,30,193.04,88.9,73,73,3100000,1,2
181445,32,185.42,79.8,73,73,2300000,1,2
178628,29,172.72,67.1,73,73,4100000,1,4
190915,31,185.42,83,73,73,3900000,1,3
230850,26,152.4,73.9,73,75,4800000,1,3
226754,21,172.72,64,73,83,6500000,1,3
194753,28,185.42,74.8,73,73,3200000,1,3
186817,32,187.96,81.2,73,73,2700000,1,2
220609,23,175.26,71.2,73,79,5500000,1,3
236480,22,182.88,79.8,73,83,6500000,1,4
188607,30,152.4,73.9,73,73,2900000,1,3
232639,20,172.72,69.9,73,84,7000000,1,3
214207,28,152.4,79.8,73,73,4200000,2,3
225252,26,175.26,68,73,77,4300000,1,2
190947,26,195.58,92.1,73,76,3500000,1,1
168930,31,175.26,66.2,73,73,3800000,1,3
169697,31,187.96,78,73,73,2400000,1,1
229857,23,167.64,62.1,73,78,4500000,1,3
214497,27,182.88,69.9,73,76,4200000,1,3
199392,29,152.4,78,73,73,3000000,1,3
231391,21,170.18,66.2,73,82,6000000,1,4
221919,24,175.26,72.1,73,77,5000000,1,4
7647,39,190.5,78,73,73,270000,2,2
190942,30,182.88,73.9,73,73,3100000,1,2
183774,29,187.96,78,73,73,3200000,1,2
155355,30,154.94,68,73,73,3900000,2,3
205531,25,154.94,69.9,73,78,5500000,1,3
176345,34,182.88,84.8,73,73,2000000,1,1
230361,35,172.72,64,73,73,1100000,1,3
164857,36,182.88,73.9,73,73,1800000,1,3
158969,35,175.26,73.9,73,73,2000000,1,3
183288,31,185.42,86.2,73,73,2700000,1,2
198136,28,182.88,78,73,73,4000000,1,4
183287,31,175.26,69.9,73,73,2700000,2,3
226807,23,172.72,74.8,73,79,4700000,1,3
218359,24,152.4,74.8,73,78,4500000,1,3
244470,26,175.26,74.8,73,76,4100000,1,3
221174,26,152.4,68.9,73,74,4800000,2,3
230389,27,182.88,78.9,73,73,3500000,1,2
183540,29,170.18,60.8,73,73,4000000,1,3
236532,22,193.04,84.8,73,79,4700000,1,2
214772,28,175.26,76.2,73,73,3300000,1,3
137460,35,170.18,68.9,73,73,2000000,2,4
226803,26,187.96,88,73,78,4500000,1,2
222707,23,170.18,58.1,73,79,5500000,1,3
224242,23,185.42,78,73,77,4400000,1,2
193549,28,187.96,79.8,72,72,2600000,1,2
245261,24,175.26,69.9,72,77,4200000,1,3
239117,25,165.1,67.1,72,75,3900000,1,4
173325,32,175.26,68.9,72,72,2400000,1,3
220685,24,182.88,83,72,73,3800000,1,3
176652,33,154.94,79.8,72,72,2400000,1,3
222988,33,175.26,74.8,72,72,2400000,1,3
213260,27,172.72,63,72,73,3700000,1,3
223243,29,187.96,88,72,72,2400000,1,2
222987,28,172.72,72.1,72,72,3200000,1,3
192778,31,185.42,82.1,72,72,2700000,1,3
238858,21,152.4,67.1,72,81,4800000,1,4
241673,26,185.42,79.8,72,75,3200000,1,3
238857,24,175.26,68.9,72,77,3500000,1,4
210697,24,187.96,77.1,72,79,3700000,1,3
188168,31,187.96,83,72,72,2200000,1,3
239904,26,193.04,88,72,75,3300000,1,2
237600,21,175.26,71.2,72,79,4400000,1,4
209440,28,175.26,68.9,72,72,3300000,1,4
175391,34,175.26,74.8,72,72,1600000,1,3
149791,36,167.64,71.2,72,72,1000000,2,3
211231,26,170.18,67.1,72,77,3500000,1,3
208159,24,187.96,88.9,72,78,4300000,1,3
205343,26,154.94,71.2,72,74,3700000,1,3
200735,27,152.4,67.1,72,72,3300000,1,3
184606,30,154.94,73,72,72,2300000,1,2
203038,25,182.88,73,72,75,3900000,1,3
230429,35,175.26,76.2,72,72,950000,1,2
212253,26,187.96,83.9,72,76,3400000,1,2
206109,25,152.4,78,72,75,3800000,1,3
192540,33,175.26,72.1,72,72,2400000,1,3
109852,39,190.5,88.9,72,72,425000,2,2
208949,29,167.64,59,72,72,3100000,1,4
230452,35,182.88,78,72,72,950000,1,2
225844,22,167.64,64,72,82,5000000,1,4
198196,27,187.96,88,72,73,3700000,2,2
196916,27,187.96,73.9,72,72,3200000,1,3
222515,26,182.88,77.1,72,75,3900000,1,4
152883,34,193.04,86.2,72,72,1300000,2,2
202547,25,182.88,76.2,72,75,4000000,1,3
186674,32,154.94,77.1,72,72,2700000,1,3
240690,20,154.94,67.1,72,83,5500000,1,4
227890,24,152.4,73,72,77,4200000,1,4
201266,27,154.94,67.1,72,72,3300000,1,3
190769,29,187.96,79.8,72,74,2600000,1,1
186161,27,154.94,83,72,72,3300000,1,3
223537,25,193.04,88.9,72,75,4000000,1,2
204337,31,154.94,81.2,72,72,2900000,1,3
206152,32,182.88,81.2,72,72,2700000,1,3
182343,31,152.4,78,72,72,2700000,1,3
155463,30,190.5,82.1,72,72,2400000,1,2
200519,27,185.42,72.1,72,73,2900000,1,2
234822,25,175.26,68.9,72,77,3500000,1,3
165190,32,182.88,73,72,72,,2,2
223046,25,182.88,77.1,72,77,3500000,1,2
213829,22,193.04,91.2,72,80,4600000,1,3
213317,26,152.4,67.1,72,73,3000000,1,3
201285,28,185.42,77.1,72,72,3200000,1,3
243780,18,172.72,60.8,72,88,6000000,1,4
205124,27,175.26,72.1,72,72,3300000,1,3
184387,27,187.96,83.9,72,73,3600000,1,3
149571,39,175.26,76.2,72,72,900000,2,3
206147,27,182.88,79.8,72,73,3600000,1,3
236610,19,182.88,78.9,72,87,6500000,1,3
19292,35,187.96,83,72,72,950000,2,2
211292,31,187.96,81.2,72,72,3000000,1,2
209756,29,154.94,81.2,72,72,2400000,1,2
188763,30,154.94,69.9,72,72,2300000,1,2
191066,27,182.88,78,72,75,3100000,1,3
225114,24,154.94,68.9,72,76,4100000,1,4
210010,24,154.94,71.2,72,75,3900000,1,3
189272,28,182.88,84.8,72,72,3100000,2,3
225880,29,175.26,77.1,72,72,2500000,1,3
230231,35,187.96,79.8,72,72,950000,1,2
187478,32,182.88,81.2,72,72,2100000,1,2
247126,26,185.42,79.8,72,75,3300000,1,2
232278,24,167.64,83.9,72,78,4300000,1,3
214358,26,152.4,73.9,72,74,3700000,1,3
183893,31,154.94,73,72,72,2300000,2,2
219733,25,198.12,82.1,72,77,4200000,1,3
191856,34,187.96,84.8,72,72,1600000,2,3
29552,40,152.4,71.2,72,72,,3,3
224368,24,172.72,68,72,78,4300000,1,3
220528,22,152.4,76.2,72,83,5500000,1,3
215152,24,170.18,68.9,72,78,4300000,1,3
224367,32,185.42,83.9,72,72,1800000,1,2
212591,25,190.5,88.9,72,76,3400000,1,2
219758,26,185.42,79.8,72,72,3300000,1,3
188269,35,152.4,76.2,72,72,1400000,1,3
179565,29,175.26,76.2,72,72,3200000,1,3
178029,32,175.26,69.9,72,72,2700000,1,3
222573,22,154.94,79.8,72,82,5000000,1,3
213613,24,185.42,78,72,76,4100000,1,3
173162,32,154.94,73,72,72,2800000,1,3
48745,37,182.88,83,72,72,425000,2,2
168297,33,190.5,89.8,72,72,1800000,2,1
215414,31,187.96,73,72,72,1900000,1,1
133249,34,185.42,86.2,72,72,,2,3
192128,28,154.94,79.8,72,72,2600000,1,3
191104,39,185.42,78,72,72,425000,1,3
183936,30,182.88,74.8,72,72,2400000,1,3
239744,19,154.94,73,72,85,5500000,1,4
233600,25,152.4,77.1,72,75,,1,3
225151,23,154.94,72.1,72,77,4100000,1,3
220031,22,190.5,77.1,72,80,4600000,1,3
216191,27,185.42,81.2,72,74,3100000,1,2
211327,30,185.42,82.1,72,72,2000000,1,1
203903,24,185.42,73,72,78,4300000,1,4
164478,32,187.96,78.9,72,72,2500000,2,3
16254,40,190.5,88,72,72,210000,3,1
168317,34,187.96,84.8,72,72,2000000,1,3
220029,23,182.88,68,72,76,4100000,1,3
188540,27,154.94,72.1,72,72,3300000,1,4
224921,22,185.42,78,72,81,4100000,1,3
215193,25,170.18,69.9,72,77,4100000,1,3
212889,26,187.96,78,72,76,3300000,1,3
236696,21,175.26,62.1,72,79,4400000,1,3
230296,27,172.72,66.2,72,72,3400000,1,3
216472,26,185.42,77.1,72,75,3200000,1,2
214168,26,167.64,69.9,72,73,3700000,1,3
192663,31,193.04,93,72,72,3000000,1,2
205207,24,175.26,78,72,77,,1,3
190870,31,182.88,73,72,72,2100000,1,2
229526,26,154.94,76.2,72,77,3500000,1,3
193429,28,170.18,59.9,72,72,2600000,1,3
49045,35,185.42,83,72,72,1600000,1,2
214933,29,182.88,79.8,72,74,2500000,1,1
201877,24,152.4,71.2,72,77,4200000,1,3
192660,27,190.5,93,72,73,3600000,1,2
200111,27,152.4,72.1,72,73,2900000,2,3
241070,23,187.96,78.9,72,80,3900000,1,2
214190,34,182.88,78,72,72,1300000,1,1
205998,26,172.72,72.1,72,73,3600000,1,3
224428,23,182.88,69.9,72,79,4400000,1,3
200108,27,185.42,74.8,72,73,3000000,2,3
237995,18,167.64,58.1,72,85,5500000,1,3
210603,26,170.18,60.8,72,74,3100000,1,3
203435,26,182.88,82.1,72,76,3400000,1,3
221610,28,187.96,81.2,72,73,,1,1
211626,26,175.26,73.9,72,73,3700000,1,3
142762,34,154.94,78.9,72,72,1300000,1,2
6826,38,182.88,78,72,72,425000,2,3
182440,30,152.4,69.9,72,72,3000000,1,3
235176,28,152.4,73,72,72,3100000,1,3
228520,25,172.72,81.2,72,77,4200000,1,3
243656,23,185.42,76.2,72,79,4400000,1,3
230344,27,152.4,77.1,72,72,2600000,1,2
216520,27,172.72,73.9,72,73,3000000,1,3
212680,24,175.26,60.8,72,78,4300000,1,3
236999,29,152.4,78.9,72,72,2500000,1,3
214727,25,152.4,76.2,72,76,4100000,1,3
207559,24,175.26,73.9,72,78,4200000,1,3
230341,35,182.88,81.2,72,72,875000,1,2
228804,22,154.94,67.1,72,78,4200000,1,3
200387,29,185.42,73.9,72,72,3200000,1,2
218050,29,187.96,74.8,72,72,2400000,1,2
152514,32,172.72,66.2,72,72,2400000,1,3
192449,28,190.5,86.2,72,72,3300000,1,3
143809,27,154.94,68.9,72,72,3400000,1,3
158144,34,152.4,71.2,72,72,1500000,2,3
211903,26,182.88,82.1,72,73,3700000,1,3
194015,28,187.96,86.2,72,73,2900000,1,2
242143,25,182.88,77.1,72,77,4100000,1,3
155871,31,193.04,86.2,72,72,2000000,1,1
208607,34,182.88,78,72,72,1300000,2,2
200159,26,185.42,88,72,76,2900000,1,1
196318,27,175.26,64.9,72,72,3300000,1,3
190430,28,152.4,73.9,72,72,2500000,1,3
183518,28,154.94,73,72,72,3200000,2,3
223198,25,185.42,69.9,72,75,3900000,1,4
220638,26,152.4,78.9,72,77,3400000,1,2
212446,25,172.72,67.1,72,75,3900000,1,4
222429,22,170.18,59.9,72,79,3700000,1,3
217565,25,187.96,79.8,72,75,3300000,1,2
213725,24,172.72,63,72,78,4200000,1,3
203741,26,154.94,69.9,72,75,3200000,1,3
189148,29,152.4,72.1,72,72,3100000,1,3
230390,31,193.04,84.8,72,72,2300000,1,2
223734,29,185.42,76.2,72,72,2500000,1,2
213750,25,154.94,68.9,72,74,3800000,1,3
111093,35,175.26,73,72,72,1600000,2,3
193780,27,152.4,72.1,72,72,3300000,1,4
181236,30,154.94,74.8,72,72,3000000,1,3
214004,34,187.96,83.9,72,72,1300000,1,2
199412,26,152.4,73,72,73,3700000,1,3
198900,26,187.96,77.1,72,76,3400000,1,2
193267,33,152.4,77.1,72,72,1800000,1,2
241907,21,170.18,68,72,83,5500000,1,4
237043,20,175.26,69.9,72,79,4200000,1,3
220659,23,152.4,68.9,72,79,4300000,1,3
214515,33,175.26,78.9,72,72,1200000,1,3
189938,29,185.42,82.1,72,72,2400000,1,2
207858,28,175.26,78.9,72,72,3300000,1,3
223240,26,170.18,73.9,71,74,2400000,1,2
233223,25,154.94,73.9,71,76,3100000,1,3
230407,31,154.94,77.1,71,71,1800000,1,2
212231,25,187.96,83.9,71,75,2600000,1,2
201991,27,187.96,73.9,71,73,2300000,1,3
240134,30,185.42,79.8,71,71,2300000,1,2
228614,23,182.88,77.1,71,78,3300000,1,3
199174,28,185.42,83,71,71,1900000,1,2
193029,28,190.5,84.8,71,71,2400000,1,3
176389,34,190.5,89.8,71,71,1200000,2,1
225541,24,152.4,81.2,71,75,3100000,1,3
241412,24,182.88,71.2,71,75,3100000,1,3
232708,20,167.64,66.2,71,81,3200000,1,3
215556,22,190.5,69.9,71,79,3500000,1,3
201220,32,175.26,69.9,71,71,2000000,2,3
180739,35,185.42,73.9,71,71,550000,1,1
240899,26,190.5,84.8,71,74,2500000,1,2
202271,27,152.4,72.1,71,71,2500000,1,4
193310,31,187.96,82.1,71,71,1600000,1,2
238621,23,190.5,78.9,71,80,3200000,1,2
222493,23,193.04,78,71,79,3000000,1,2
211741,31,154.94,74.8,71,71,1800000,1,2
198429,28,154.94,82.1,71,71,2500000,1,3
168732,33,172.72,63,71,71,1800000,1,3
167452,36,187.96,78,71,71,750000,1,2
229404,26,190.5,88,71,74,2500000,1,2
228124,28,187.96,83,71,73,2300000,1,2
229659,22,182.88,67.1,71,78,3300000,1,3
225563,22,152.4,73,71,79,3000000,1,3
215067,25,182.88,83,71,78,2800000,1,2
214299,29,175.26,72.1,71,71,1900000,1,3
192026,31,182.88,74.8,71,71,2200000,1,3
235290,22,187.96,84.8,71,79,3000000,1,2
198194,30,182.88,79.8,71,71,2300000,1,3
237105,22,154.94,78.9,71,79,3000000,1,2
236593,20,187.96,68,71,86,5000000,1,4
234033,25,152.4,69.9,71,76,3200000,1,3
233265,22,185.42,78.9,71,80,3700000,1,3
211249,31,182.88,87.1,71,71,1800000,1,2
196913,30,175.26,64,71,71,,1,3
184624,29,185.42,71.2,71,71,2400000,1,2
244271,22,182.88,74.8,71,80,3200000,1,2
209711,27,190.5,87.1,71,71,2100000,1,2
244270,20,182.88,77.1,71,82,3600000,1,3
176942,32,187.96,78,71,71,1600000,2,3
217646,32,182.88,81.2,71,71,1400000,1,1
199726,31,190.5,86.2,71,71,1800000,1,2
193581,28,193.04,88.9,71,71,2400000,1,2
189228,30,152.4,69.9,71,71,1800000,1,3
156483,40,182.88,68.9,71,71,160000,1,1
202052,26,182.88,78,71,74,3000000,1,3
156227,36,175.26,73,71,71,1000000,1,4
212035,25,172.72,71.2,71,74,3000000,1,4
193602,29,154.94,82.1,71,72,2100000,1,2
226626,27,154.94,76.2,71,71,2500000,1,4
150594,34,182.88,83.9,71,71,1500000,1,2
211522,26,185.42,76.2,71,75,2500000,1,2
205122,35,185.42,73.9,71,71,550000,1,1
